Product Type: Litetrack Iridium-420+
Product ID: 154963
Firmware Version: V17.13.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,Voltage,DOP,Satellites,Cause of Fix
3/10/2024 3:15:12 PM,27.6211813,-81.0806532,-14.78,12,29.5,3.90,2.6,6,GPS Schedule
3/10/2024 3:30:12 PM,27.6194959,-81.0825479,-5.11,12,28.5,3.90,2.8,6,GPS Schedule
3/10/2024 3:45:12 PM,27.6168445,-81.0847518,-6.56,12,31.0,3.90,3,6,GPS Schedule
3/10/2024 4:00:12 PM,27.6140678,-81.0875543,-5.16,12,34.5,3.90,3.6,6,GPS Schedule
3/10/2024 4:15:13 PM,27.6140011,-81.0876507,-6.14,13,32.5,3.90,4.2,5,GPS Schedule
3/10/2024 4:30:14 PM,27.6140549,-81.0877050,-15.39,14,29.5,3.90,4.6,5,GPS Schedule
3/10/2024 4:45:41 PM,27.6139883,-81.0876422,-5.59,41,28.0,3.90,2.4,8,GPS Schedule
3/10/2024 5:00:13 PM,27.6140004,-81.0876407,-6.00,13,27.5,3.90,2.2,8,GPS Schedule
3/10/2024 5:15:12 PM,27.6140083,-81.0876601,0.97,12,27.5,3.90,1.8,8,GPS Schedule
3/10/2024 5:30:13 PM,27.6140005,-81.0876569,-1.71,13,27.5,3.90,1.6,8,GPS Schedule
3/10/2024 5:45:14 PM,27.6140088,-81.0876538,-3.46,14,28.0,3.90,1.6,8,GPS Schedule
3/10/2024 6:00:14 PM,27.6139972,-81.0876491,-7.48,13,28.0,3.90,3,7,GPS Schedule
3/10/2024 6:15:12 PM,27.6139895,-81.0876460,-10.15,11,28.5,3.90,2.8,7,GPS Schedule
3/10/2024 6:30:12 PM,27.6139864,-81.0876122,-5.18,11,29.5,3.90,4.4,6,GPS Schedule
3/10/2024 6:45:13 PM,27.6139892,-81.0876491,-7.94,12,29.5,3.90,4,6,GPS Schedule
3/10/2024 7:00:13 PM,27.6131594,-81.0884976,-6.89,12,31.0,3.90,3.6,6,GPS Schedule
3/10/2024 7:15:13 PM,27.6084352,-81.0901970,1.47,12,34.5,3.90,3.2,6,GPS Schedule
3/10/2024 7:30:13 PM,27.6039107,-81.0910777,-6.52,12,34.0,3.90,3.4,5,GPS Schedule
3/10/2024 7:45:13 PM,27.6018163,-81.0939296,-2.90,12,34.5,3.90,3.2,5,GPS Schedule
3/10/2024 8:00:40 PM,27.6012532,-81.0914727,-10.90,39,34.5,3.90,3,7,GPS Schedule
3/10/2024 8:15:13 PM,27.6043906,-81.0794659,-11.11,12,34.0,3.90,2.8,6,GPS Schedule
3/10/2024 8:30:13 PM,27.6063542,-81.0733516,-8.56,12,31.0,3.90,2.6,6,GPS Schedule
3/10/2024 8:45:12 PM,27.6058228,-81.0665457,-8.17,11,30.5,3.90,2.4,6,GPS Schedule
3/10/2024 9:00:13 PM,27.6058240,-81.0665494,-12.74,12,29.5,3.90,2.2,6,GPS Schedule
3/10/2024 9:15:13 PM,27.6058229,-81.0665684,-21.13,12,28.0,3.90,2.2,6,GPS Schedule
3/10/2024 9:30:13 PM,27.6058552,-81.0665231,-15.04,12,27.0,3.90,2.2,5,GPS Schedule
3/10/2024 9:45:13 PM,27.6058066,-81.0665489,-6.89,12,26.0,3.90,3.4,5,GPS Schedule
3/10/2024 10:00:15 PM,27.6058637,-81.0664941,-6.04,14,26.0,3.90,3.4,5,GPS Schedule
3/10/2024 10:15:15 PM,27.6041432,-81.0627718,-3.99,14,25.5,3.90,3.4,5,GPS Schedule
3/10/2024 10:30:14 PM,27.6051704,-81.0545431,-5.86,13,24.5,3.90,3.4,5,GPS Schedule
3/10/2024 10:45:41 PM,27.6060175,-81.0527986,-8.43,40,26.0,3.90,1.6,10,GPS Schedule
3/10/2024 11:00:13 PM,27.6060322,-81.0527786,-7.23,12,25.0,3.90,1.6,10,GPS Schedule
3/10/2024 11:15:13 PM,27.6060374,-81.0528002,-6.17,12,22.5,3.90,1.6,10,GPS Schedule
3/10/2024 11:30:12 PM,27.6078277,-81.0519743,-7.89,11,20.5,3.90,1.6,10,GPS Schedule
3/10/2024 11:45:13 PM,27.6081414,-81.0598219,-9.63,12,18.5,3.90,1.8,9,GPS Schedule
3/11/2024 12:00:13 AM,27.6079964,-81.0658919,-11.28,12,17.0,3.90,2,8,GPS Schedule
3/11/2024 12:15:13 AM,27.6069932,-81.0707366,-8.01,12,16.5,3.90,2,8,GPS Schedule
3/11/2024 12:30:13 AM,27.6066735,-81.0730168,-9.33,12,16.5,3.90,1.8,8,GPS Schedule
3/11/2024 12:45:13 AM,27.6067006,-81.0729921,-10.75,12,17.0,3.90,2.8,7,GPS Schedule
3/11/2024 1:00:14 AM,27.6064602,-81.0720629,-7.28,13,17.0,3.90,3.2,7,GPS Schedule
3/11/2024 1:15:14 AM,27.6067402,-81.0710788,-12.67,13,17.0,3.90,3.8,6,GPS Schedule
3/11/2024 1:30:13 AM,27.6067105,-81.0710635,-10.70,12,17.5,3.90,4,6,GPS Schedule
3/11/2024 1:45:13 AM,27.6066829,-81.0710945,-4.84,12,18.0,3.90,4,6,GPS Schedule
3/11/2024 2:00:40 AM,27.6066939,-81.0710535,-11.49,39,17.0,3.90,3.4,7,GPS Schedule
3/11/2024 2:15:13 AM,27.6067061,-81.0710682,-7.61,12,17.0,3.90,2.6,7,GPS Schedule
3/11/2024 2:30:13 AM,27.6067054,-81.0710419,-11.76,12,17.0,3.90,2.6,6,GPS Schedule
3/11/2024 2:45:13 AM,27.6066823,-81.0710488,-15.50,12,15.0,3.90,4.6,5,GPS Schedule
3/11/2024 3:00:41 AM,27.6067285,-81.0710514,-3.73,40,14.5,3.90,1.6,9,GPS Schedule
3/11/2024 3:15:13 AM,27.6067295,-81.0710582,-6.08,12,15.0,3.90,1.6,9,GPS Schedule
3/11/2024 3:30:14 AM,27.6066905,-81.0710814,-6.46,13,15.5,3.90,1.8,9,GPS Schedule
3/11/2024 3:45:13 AM,27.6066958,-81.0710835,-11.90,12,15.5,3.90,2,8,GPS Schedule
3/11/2024 4:00:14 AM,27.6067185,-81.0710408,2.73,13,15.0,3.90,2.8,7,GPS Schedule
3/11/2024 4:15:13 AM,27.6067171,-81.0710629,-3.45,12,15.5,3.90,2.6,7,GPS Schedule
3/11/2024 4:30:12 AM,27.6067064,-81.0710651,-9.82,11,14.5,3.90,2.2,7,GPS Schedule
3/11/2024 4:45:14 AM,27.6067133,-81.0710841,-17.75,13,13.5,3.90,2,7,GPS Schedule
3/11/2024 5:00:14 AM,27.6066800,-81.0710577,-2.08,13,15.0,3.90,1.8,7,GPS Schedule
3/11/2024 5:15:14 AM,27.6066848,-81.0710661,-3.09,13,15.0,3.90,2.2,6,GPS Schedule
3/11/2024 5:30:13 AM,27.6067262,-81.0710667,-7.55,12,14.5,3.90,2.2,6,GPS Schedule
3/11/2024 5:45:41 AM,27.6066660,-81.0710519,-14.21,40,14.5,3.90,2.4,7,GPS Schedule
3/11/2024 6:00:13 AM,27.6103540,-81.0684212,-8.04,12,13.5,3.90,1.4,9,GPS Schedule
3/11/2024 6:15:13 AM,27.6118010,-81.0683364,-6.08,12,13.0,3.90,1.4,9,GPS Schedule
3/11/2024 6:30:13 AM,27.6117917,-81.0683163,-6.26,12,13.0,3.90,1.4,9,GPS Schedule
3/11/2024 6:45:13 AM,27.6117977,-81.0683285,-11.84,12,13.5,3.90,1.6,8,GPS Schedule
3/11/2024 7:00:13 AM,27.6117656,-81.0683058,-0.74,12,13.5,3.90,2.6,7,GPS Schedule
3/11/2024 7:15:13 AM,27.6117551,-81.0683242,-2.81,12,13.5,3.90,2.2,7,GPS Schedule
3/11/2024 7:30:14 AM,27.6130305,-81.0687186,-5.48,13,13.0,3.90,2,7,GPS Schedule
3/11/2024 7:45:14 AM,27.6182952,-81.0667408,-11.81,13,10.5,3.90,1.8,7,GPS Schedule
3/11/2024 8:00:40 AM,27.6244698,-81.0709731,-12.35,39,10.0,3.90,1.8,7,GPS Schedule
3/11/2024 8:15:13 AM,27.6304839,-81.0794161,-11.18,12,9.0,3.90,4.8,6,GPS Schedule
3/11/2024 8:30:13 AM,27.6414653,-81.0800598,-9.14,12,9.0,3.90,4.6,6,GPS Schedule
3/11/2024 8:45:13 AM,27.6444327,-81.0877411,-5.45,12,8.0,3.90,4,6,GPS Schedule
3/11/2024 9:00:12 AM,27.6472704,-81.0926538,-8.81,11,7.0,3.90,3.2,6,GPS Schedule
3/11/2024 9:15:13 AM,27.6495906,-81.0938437,-12.58,12,7.5,3.90,2.8,6,GPS Schedule
3/11/2024 9:30:12 AM,27.6509827,-81.0946338,-11.83,11,8.0,3.90,2.8,6,GPS Schedule
3/11/2024 9:45:14 AM,27.6555527,-81.0911977,-8.75,13,6.5,3.90,2.8,6,GPS Schedule
3/11/2024 10:00:12 AM,27.6618488,-81.0901365,-10.83,11,6.5,3.90,3.2,6,GPS Schedule
3/11/2024 10:15:13 AM,27.6652653,-81.0868974,-7.21,12,7.0,3.90,3.6,6,GPS Schedule
3/11/2024 10:30:13 AM,27.6656306,-81.0944199,-13.36,12,7.5,3.90,4.2,6,GPS Schedule
3/11/2024 10:45:41 AM,27.6664194,-81.1001096,-14.25,40,7.5,3.90,2.6,7,GPS Schedule
3/11/2024 11:00:14 AM,27.6663457,-81.1001706,-11.59,13,8.5,3.90,3.4,6,GPS Schedule
3/11/2024 11:15:14 AM,27.6706806,-81.0981532,-12.54,12,9.0,3.90,3.8,6,GPS Schedule
3/11/2024 11:30:13 AM,27.6711002,-81.0937508,-10.76,11,9.0,3.90,4.2,6,GPS Schedule
3/11/2024 11:45:13 AM,27.6698605,-81.0902633,-9.33,11,9.0,3.90,4.2,6,GPS Schedule
3/11/2024 12:00:15 PM,27.6689012,-81.0895841,-15.49,13,10.0,3.90,3.8,5,GPS Schedule
3/11/2024 12:15:41 PM,27.6688923,-81.0895188,-11.44,39,12.5,3.90,2.4,8,GPS Schedule
3/11/2024 12:30:14 PM,27.6688891,-81.0895272,-12.91,12,14.0,3.90,2.6,7,GPS Schedule
3/11/2024 12:45:15 PM,27.6688798,-81.0895235,-8.81,13,15.0,3.90,2.4,7,GPS Schedule
3/11/2024 1:00:14 PM,27.6688808,-81.0895303,-11.16,12,14.0,3.90,2.4,7,GPS Schedule
3/11/2024 1:15:14 PM,27.6688728,-81.0895303,-11.63,12,14.5,3.90,2.2,7,GPS Schedule
3/11/2024 1:30:14 PM,27.6688677,-81.0895250,-8.40,12,15.5,3.90,2.4,6,GPS Schedule
3/11/2024 1:45:13 PM,27.6688986,-81.0894271,-10.61,11,18.0,3.90,2.2,6,GPS Schedule
3/11/2024 2:00:16 PM,27.6689113,-81.0894355,-11.16,14,21.0,3.90,2.2,6,GPS Schedule
3/11/2024 2:15:16 PM,27.6689056,-81.0894624,-14.25,14,24.5,3.90,2,6,GPS Schedule
3/11/2024 2:30:16 PM,27.6689107,-81.0894840,-13.19,14,28.0,3.90,6.4,5,GPS Schedule
3/11/2024 2:45:41 PM,27.6687861,-81.0893911,-6.23,39,27.5,3.90,1.6,9,GPS Schedule
3/11/2024 3:00:14 PM,27.6687852,-81.0894265,-10.33,12,25.0,3.90,2,8,GPS Schedule
3/11/2024 3:15:14 PM,27.6687842,-81.0894196,-7.98,12,25.0,3.90,2.4,8,GPS Schedule
3/11/2024 3:30:13 PM,27.6688110,-81.0893980,-7.19,11,27.5,3.90,2.6,8,GPS Schedule
3/11/2024 3:45:13 PM,27.6687921,-81.0894033,-11.81,11,27.5,3.90,2.4,8,GPS Schedule
3/11/2024 4:00:14 PM,27.6687922,-81.0894196,-7.52,12,28.5,3.90,2,8,GPS Schedule
3/11/2024 4:15:14 PM,27.6688050,-81.0894280,-8.07,12,29.0,3.90,2,7,GPS Schedule
3/11/2024 4:30:14 PM,27.6688059,-81.0894349,-10.42,12,30.5,3.90,1.8,7,GPS Schedule
3/11/2024 4:45:15 PM,27.6687998,-81.0894064,-9.13,13,30.0,3.90,3,5,GPS Schedule
3/11/2024 5:00:14 PM,27.6688123,-81.0894180,-7.46,12,28.5,3.90,2.8,5,GPS Schedule
3/11/2024 5:15:32 PM,27.6687968,-81.0894475,-2.02,30,28.5,3.90,1.4,11,GPS Schedule
3/11/2024 5:30:14 PM,27.6687578,-81.0894543,-6.70,12,28.0,3.90,1.8,10,GPS Schedule
3/11/2024 5:45:14 PM,27.6687615,-81.0894396,-9.65,12,28.5,3.90,1.8,10,GPS Schedule
3/11/2024 6:00:14 PM,27.6687769,-81.0894296,-8.58,12,28.5,3.90,2.2,9,GPS Schedule
3/11/2024 6:15:14 PM,27.6687641,-81.0894212,-8.04,12,28.5,3.90,2.2,8,GPS Schedule
3/11/2024 6:30:14 PM,27.6687568,-81.0894312,-8.64,12,29.5,3.90,1.8,9,GPS Schedule
3/11/2024 6:45:21 PM,27.6687775,-81.0893811,-6.56,19,31.0,3.90,2.6,8,GPS Schedule
3/11/2024 7:00:13 PM,27.6688866,-81.0889802,-8.08,11,29.5,3.90,1.6,9,GPS Schedule
3/11/2024 7:15:12 PM,27.6675851,-81.0842361,-6.52,10,30.5,3.90,1.4,9,GPS Schedule
3/11/2024 7:30:14 PM,27.6613542,-81.0783047,-5.35,12,29.5,3.90,2.2,7,GPS Schedule
3/11/2024 7:45:14 PM,27.6528264,-81.0785832,-11.75,12,29.0,3.90,2,7,GPS Schedule
3/11/2024 8:00:40 PM,27.6506043,-81.0777487,-5.04,38,30.5,3.90,4.2,5,GPS Schedule
3/11/2024 8:15:38 PM,27.6493021,-81.0792991,-14.05,36,29.5,3.90,2,8,GPS Schedule
3/11/2024 8:30:14 PM,27.6492635,-81.0792770,-10.19,12,27.0,3.90,2,8,GPS Schedule
3/11/2024 8:45:14 PM,27.6492858,-81.0793023,-12.76,12,25.5,3.90,1.8,8,GPS Schedule
3/11/2024 9:00:14 PM,27.6492650,-81.0792938,-12.68,12,25.0,3.90,2.4,7,GPS Schedule
3/11/2024 9:15:14 PM,27.6492977,-81.0793039,-10.96,12,27.0,3.90,2.2,7,GPS Schedule
3/11/2024 9:30:14 PM,27.6492341,-81.0793170,-12.59,12,29.0,3.90,2.2,7,GPS Schedule
3/11/2024 9:45:14 PM,27.6492488,-81.0792970,-11.39,12,32.5,3.90,4.8,6,GPS Schedule
3/11/2024 10:00:14 PM,27.6492497,-81.0793039,-13.74,12,31.0,3.90,4.8,6,GPS Schedule
3/11/2024 10:15:16 PM,27.6492581,-81.0793333,-6.91,14,30.0,3.90,4.6,6,GPS Schedule
3/11/2024 10:30:19 PM,27.6492387,-81.0793027,-0.65,17,28.0,3.90,4,6,GPS Schedule
3/11/2024 10:45:41 PM,27.6492329,-81.0793133,-8.03,39,28.5,3.90,1.8,9,GPS Schedule
3/11/2024 11:00:14 PM,27.6492549,-81.0793255,-12.68,12,27.0,3.90,1.8,9,GPS Schedule
3/11/2024 11:15:14 PM,27.6492326,-81.0793164,-5.81,12,23.0,3.90,1.8,9,GPS Schedule
3/11/2024 11:30:14 PM,27.6492373,-81.0793086,-11.12,12,19.5,3.90,2,8,GPS Schedule
3/11/2024 11:45:14 PM,27.6500759,-81.0814137,-11.81,12,18.0,3.90,2,8,GPS Schedule
3/12/2024 12:00:14 AM,27.6571940,-81.0835100,-11.12,12,15.5,3.90,2.4,7,GPS Schedule
3/12/2024 12:15:14 AM,27.6615451,-81.0856909,-9.09,12,14.0,3.90,2.4,7,GPS Schedule
3/12/2024 12:30:15 AM,27.6669614,-81.0873462,-12.52,13,14.0,3.90,2.6,7,GPS Schedule
3/12/2024 12:45:14 AM,27.6734065,-81.0900862,-9.34,12,13.0,3.90,2.8,7,GPS Schedule
3/12/2024 1:00:15 AM,27.6760029,-81.0899390,-6.75,13,14.0,3.90,3.6,6,GPS Schedule
3/12/2024 1:15:15 AM,27.6781809,-81.0896868,-8.34,13,14.0,3.90,3.8,6,GPS Schedule
3/12/2024 1:30:14 AM,27.6799727,-81.0907955,-5.85,12,14.0,3.90,4,6,GPS Schedule
3/12/2024 1:45:15 AM,27.6888200,-81.0824921,-10.52,13,13.5,3.90,4.8,5,GPS Schedule
3/12/2024 2:01:41 AM,27.6887830,-81.0824868,-9.15,99,15.5,3.90,3.4,5,GPS Schedule
3/12/2024 2:15:16 AM,27.6875751,-81.0837088,-5.87,14,14.5,3.90,3.8,5,GPS Schedule
3/12/2024 2:30:12 AM,27.6875222,-81.0836678,-16.23,13,14.5,3.90,5.6,5,GPS Schedule
3/12/2024 2:45:41 AM,27.6875588,-81.0836957,-8.88,42,14.0,3.90,1.6,8,GPS Schedule
3/12/2024 3:00:10 AM,27.6875505,-81.0836988,-7.13,11,13.5,3.90,1.6,8,GPS Schedule
3/12/2024 3:15:10 AM,27.6875744,-81.0836988,-5.73,11,14.0,3.90,1.8,8,GPS Schedule
3/12/2024 3:30:12 AM,27.6875788,-81.0836778,-13.11,13,15.0,3.90,2.4,7,GPS Schedule
3/12/2024 3:45:11 AM,27.6875537,-81.0836904,-5.65,12,19.0,3.90,2.8,7,GPS Schedule
3/12/2024 4:00:11 AM,27.6875649,-81.0837242,-10.16,12,18.5,3.90,2.8,7,GPS Schedule
3/12/2024 4:15:13 AM,27.6875933,-81.0836935,-1.11,14,20.5,3.90,2.4,7,GPS Schedule
3/12/2024 4:30:12 AM,27.6875815,-81.0836920,-2.92,13,21.5,3.90,2,7,GPS Schedule
3/12/2024 4:45:11 AM,27.6875617,-81.0836904,-5.19,12,23.0,3.90,1.8,7,GPS Schedule
3/12/2024 5:00:12 AM,27.6875444,-81.0836704,-5.84,13,22.0,3.90,1.8,7,GPS Schedule
3/12/2024 5:15:13 AM,27.6875367,-81.0836835,-4.23,14,18.5,3.90,2.2,6,GPS Schedule
3/12/2024 5:30:11 AM,27.6875469,-81.0836941,-10.68,12,14.5,3.90,2.6,5,GPS Schedule
3/12/2024 5:45:41 AM,27.6888306,-81.0824899,-4.15,42,13.5,3.90,3.6,5,GPS Schedule
3/12/2024 6:00:41 AM,27.6888268,-81.0824884,-5.49,41,14.0,3.90,1.8,7,GPS Schedule
3/12/2024 6:15:10 AM,27.6888217,-81.0824668,-6.56,10,13.5,3.90,2,7,GPS Schedule
3/12/2024 6:30:11 AM,27.6915611,-81.0797771,-8.28,11,12.5,3.90,2.2,7,GPS Schedule
3/12/2024 6:45:12 AM,27.6915486,-81.0797818,-5.65,12,14.0,3.90,2.8,6,GPS Schedule
3/12/2024 7:00:13 AM,27.6915678,-81.0797733,-3.25,13,17.0,3.90,2.6,6,GPS Schedule
3/12/2024 7:15:12 AM,27.6915441,-81.0797702,-6.86,12,16.0,3.90,2.4,6,GPS Schedule
3/12/2024 7:30:11 AM,27.6915818,-81.0797855,-8.36,11,13.5,3.90,2.2,6,GPS Schedule
3/12/2024 7:45:12 AM,27.6917300,-81.0799595,-7.36,12,12.0,3.90,3.4,5,GPS Schedule
3/12/2024 8:00:41 AM,27.6917332,-81.0799511,-5.88,41,12.0,3.90,2,8,GPS Schedule
3/12/2024 8:15:12 AM,27.6917009,-81.0799542,-5.53,12,14.0,3.90,1.4,9,GPS Schedule
3/12/2024 8:30:12 AM,27.6917137,-81.0799626,-6.08,12,16.0,3.90,1.4,9,GPS Schedule
3/12/2024 8:45:10 AM,27.6917619,-81.0799595,-5.50,10,15.5,3.90,1.4,9,GPS Schedule
3/12/2024 9:00:12 AM,27.6917504,-81.0799548,-9.52,12,13.5,3.90,1.4,9,GPS Schedule
3/12/2024 9:15:11 AM,27.6890435,-81.0825797,-8.20,11,12.5,3.90,1.4,9,GPS Schedule
3/12/2024 9:30:11 AM,27.6888309,-81.0824868,-6.36,11,12.5,3.90,1.8,8,GPS Schedule
3/12/2024 9:45:11 AM,27.6888191,-81.0824852,-8.17,11,12.5,3.90,2.2,7,GPS Schedule
3/12/2024 10:00:11 AM,27.6888073,-81.0824836,-9.97,11,13.5,3.90,2,7,GPS Schedule
3/12/2024 10:15:11 AM,27.6890904,-81.0825565,-7.36,11,14.0,3.90,1.8,6,GPS Schedule
3/12/2024 10:30:11 AM,27.6918911,-81.0821574,-11.26,11,12.5,3.90,1.6,7,GPS Schedule
3/12/2024 10:45:41 AM,27.6918930,-81.0821289,-9.51,41,12.0,3.90,1.6,8,GPS Schedule
3/12/2024 11:00:11 AM,27.6944618,-81.0771464,-9.62,11,10.5,3.90,2.2,7,GPS Schedule
3/12/2024 11:15:12 AM,27.6933560,-81.0769440,-6.38,12,10.5,3.90,2.2,7,GPS Schedule
3/12/2024 11:30:12 AM,27.6933336,-81.0769609,-10.27,12,12.0,3.90,2.2,7,GPS Schedule
3/12/2024 11:45:12 AM,27.6933256,-81.0769609,-10.73,12,12.5,3.90,2.2,7,GPS Schedule
3/12/2024 12:00:12 PM,27.6941555,-81.0781466,-9.50,12,12.5,3.90,2.2,7,GPS Schedule
3/12/2024 12:15:12 PM,27.6941754,-81.0782067,-9.39,12,16.0,3.90,2.6,7,GPS Schedule
3/12/2024 12:30:12 PM,27.7012356,-81.0813203,-10.95,12,15.0,3.90,3.6,6,GPS Schedule
3/12/2024 12:45:12 PM,27.6998771,-81.0775562,-8.17,12,16.5,3.90,4.8,6,GPS Schedule
3/12/2024 1:00:12 PM,27.6957588,-81.0751510,-10.17,12,18.0,3.90,5.2,6,GPS Schedule
3/12/2024 1:15:12 PM,27.6919256,-81.0770387,-7.78,12,20.5,3.90,4,6,GPS Schedule
3/12/2024 1:30:13 PM,27.6887855,-81.0824683,-7.54,13,23.5,3.90,3.2,5,GPS Schedule
3/12/2024 1:45:12 PM,27.6923645,-81.0797558,-5.77,12,25.5,3.90,2.8,5,GPS Schedule
3/12/2024 2:00:40 PM,27.6943510,-81.0746438,-7.74,40,25.0,3.90,3,5,GPS Schedule
3/12/2024 2:15:14 PM,27.6935104,-81.0740779,-6.71,14,23.5,3.90,3,5,GPS Schedule
3/12/2024 2:30:16 PM,27.6929284,-81.0742932,-4.32,16,25.5,3.90,3,5,GPS Schedule
3/12/2024 2:45:41 PM,27.6929497,-81.0742791,-13.12,41,24.5,3.90,2.8,5,GPS Schedule
3/12/2024 3:00:41 PM,27.6929597,-81.0742832,-2.32,41,24.0,3.90,2.2,7,GPS Schedule
3/12/2024 3:15:16 PM,27.6929842,-81.0742184,-3.20,16,24.5,3.90,2.4,7,GPS Schedule
3/12/2024 3:30:15 PM,27.6929610,-81.0742610,3.86,15,25.5,3.90,2.8,7,GPS Schedule
3/12/2024 3:45:17 PM,27.6929777,-81.0742871,-27.64,17,26.0,3.90,2.6,7,GPS Schedule
3/12/2024 4:00:13 PM,27.6929781,-81.0743329,-16.98,13,24.5,3.90,2.2,7,GPS Schedule
3/12/2024 4:15:14 PM,27.6929807,-81.0743307,-11.08,14,25.0,3.90,2.2,6,GPS Schedule
3/12/2024 4:30:18 PM,27.6929857,-81.0743456,-29.34,18,26.0,3.90,3.6,5,GPS Schedule
3/12/2024 4:45:14 PM,27.6929740,-81.0742922,-9.65,14,27.0,3.90,3,5,GPS Schedule
3/12/2024 5:00:15 PM,27.6929970,-81.0742432,0.55,15,27.0,3.90,3,5,GPS Schedule
3/12/2024 5:15:14 PM,27.6929958,-81.0743239,-7.80,14,26.5,3.90,3.6,5,GPS Schedule
3/12/2024 5:30:31 PM,27.6929319,-81.0742817,-5.06,31,26.5,3.90,1.6,8,GPS Schedule
3/12/2024 5:45:13 PM,27.6929021,-81.0742922,-13.83,13,26.0,3.90,3.2,7,GPS Schedule
3/12/2024 6:00:13 PM,27.6929533,-81.0743001,-5.28,13,25.5,3.90,4.4,6,GPS Schedule
3/12/2024 6:15:12 PM,27.6929571,-81.0743017,-3.94,12,25.0,3.90,4.2,6,GPS Schedule
3/12/2024 6:30:12 PM,27.6929744,-81.0742795,3.17,12,25.5,3.90,4,6,GPS Schedule
3/12/2024 6:45:13 PM,27.6929626,-81.0742779,1.37,13,26.5,3.90,4,6,GPS Schedule
3/12/2024 7:00:13 PM,27.6929849,-81.0742869,-5.50,13,26.0,3.90,3.8,6,GPS Schedule
3/12/2024 7:15:31 PM,27.6929583,-81.0742469,-6.34,31,26.5,3.90,2.4,8,GPS Schedule
3/12/2024 7:30:13 PM,27.6929558,-81.0742817,-3.66,13,26.5,3.90,2,9,GPS Schedule
3/12/2024 7:45:19 PM,27.6929568,-81.0742885,-6.02,19,26.0,3.90,2,8,GPS Schedule
3/12/2024 8:00:13 PM,27.6929337,-81.0742791,-14.05,13,25.5,3.90,2.4,7,GPS Schedule
3/12/2024 8:15:50 PM,27.6929460,-81.0742679,0.57,50,26.0,3.90,2.2,7,GPS Schedule
3/12/2024 8:30:17 PM,27.6929468,-81.0741741,6.84,17,25.5,3.90,2.2,7,GPS Schedule
3/12/2024 8:45:13 PM,27.6929583,-81.0742469,-6.34,13,26.0,3.90,2,7,GPS Schedule
3/12/2024 9:00:12 PM,27.6922355,-81.0770574,-12.95,12,29.0,3.90,4.2,6,GPS Schedule
3/12/2024 9:15:13 PM,27.6888309,-81.0824705,-10.66,13,28.5,3.90,3.4,6,GPS Schedule
3/12/2024 9:30:11 PM,27.6891363,-81.0825101,-8.45,11,30.0,3.90,3,6,GPS Schedule
3/12/2024 9:45:13 PM,27.6917400,-81.0778019,-15.92,13,29.0,3.90,5.8,5,GPS Schedule
3/12/2024 10:00:41 PM,27.6929465,-81.0747687,-8.15,41,29.0,3.90,2.2,8,GPS Schedule
3/12/2024 10:15:12 PM,27.6929494,-81.0742822,-10.91,12,27.0,3.90,2.2,8,GPS Schedule
3/12/2024 10:30:13 PM,27.6929670,-81.0743413,-18.92,13,25.5,3.90,3.2,7,GPS Schedule
3/12/2024 10:45:13 PM,27.6929452,-81.0742838,-10.03,13,24.0,3.90,3,7,GPS Schedule
3/12/2024 11:00:13 PM,27.6929325,-81.0742917,-5.20,13,22.5,3.90,2.8,7,GPS Schedule
3/12/2024 11:15:13 PM,27.6929322,-81.0742785,-7.27,13,21.5,3.90,2.6,7,GPS Schedule
3/12/2024 11:30:18 PM,27.6929507,-81.0743023,-11.18,18,21.5,3.90,4.2,5,GPS Schedule
3/12/2024 11:45:20 PM,27.6929699,-81.0743523,-10.94,20,22.5,3.90,3.4,6,GPS Schedule
3/13/2024 12:01:31 AM,27.6929533,-81.0743423,-11.73,91,23.5,3.90,3,6,GPS Schedule
3/13/2024 12:15:15 AM,27.6929194,-81.0742701,-6.73,15,23.0,3.90,3,6,GPS Schedule
3/13/2024 12:30:15 AM,27.6929031,-81.0742732,-5.44,15,23.0,3.90,3,6,GPS Schedule
3/13/2024 12:45:13 AM,27.6929360,-81.0750570,-8.09,13,20.5,3.90,3.4,6,GPS Schedule
3/13/2024 1:00:13 AM,27.6929018,-81.0750301,-7.32,12,20.0,3.90,3.6,6,GPS Schedule
3/13/2024 1:15:13 AM,27.6929412,-81.0750786,-7.03,12,20.5,3.90,4,6,GPS Schedule
3/13/2024 1:30:13 AM,27.6929329,-81.0750817,-5.28,12,20.0,3.90,4,6,GPS Schedule
3/13/2024 1:45:15 AM,27.6929156,-81.0750617,-5.93,14,20.0,3.90,4.8,5,GPS Schedule
3/13/2024 2:00:41 AM,27.6929734,-81.0750754,-7.38,40,20.0,3.90,1.6,9,GPS Schedule
3/13/2024 2:15:13 AM,27.6929527,-81.0750670,-7.30,12,21.0,3.90,1.6,8,GPS Schedule
3/13/2024 2:30:13 AM,27.6929118,-81.0750601,-7.27,12,21.0,3.90,1.6,8,GPS Schedule
3/13/2024 2:45:12 AM,27.6929498,-81.0750886,-6.70,11,19.5,3.90,1.8,7,GPS Schedule
3/13/2024 3:00:13 AM,27.6923449,-81.0756554,-3.78,12,18.5,3.90,1.8,7,GPS Schedule
3/13/2024 3:15:12 AM,27.6907487,-81.0789561,-4.59,11,17.5,3.90,1.8,7,GPS Schedule
